pdb_id,color_class,tau_lever_mean,tau_lever_max,phi_lever_mean,phi_lever_max,swept_ratio,fI_nobarrel,fP_folded_nobarrel,fI_full,fP_folded_full
3BXC,unknown,2.196939716395289,4.297998076646006,0.7264101279264717,1.2645947726460722,3.4564334262187586,0.8055555555555556,1.0,0.0138888888888888,0.25
3CB9,green,2.2133161049187873,4.291871364187738,0.8115559940686952,1.3987046678055166,3.1168571711554294,0.7916666666666666,1.0,0.0694444444444444,0.2222222222222222
3CBE,green,2.1485891342614787,4.120159794629171,0.8475871279024964,1.4733734863332897,2.8970832122387447,0.8333333333333334,1.0,0.0138888888888888,0.0833333333333333
3CD1,green,2.197713877072065,4.257607170919032,0.8135432407528028,1.4164230238088997,3.0873257579325797,0.8055555555555556,1.0,0.0833333333333333,0.3888888888888889
3CD9,green,2.2041271385049193,4.267056429354321,0.8116494297027096,1.4134056318209673,3.103559679612269,0.7916666666666666,1.0,0.0138888888888888,0.0555555555555555
3CFA,red,1.9824740880979974,3.7941403301791725,0.822679027420464,1.2930072786914726,2.7540323705785026,0.7916666666666666,1.0,0.0,0.0
3CFF,red,2.105167172900621,4.075690420302785,0.7877453712965375,1.2530334393327913,3.0541662675821395,0.7777777777777778,1.0,0.0416666666666666,0.3055555555555556
3CFH,red,1.7143209802232406,3.272915489549816,0.7596141452070536,1.3098144490505734,2.579235773530717,0.8611111111111112,1.0,0.0555555555555555,0.3611111111111111
3CGL,cyan,2.0904051255799527,4.047957779348437,0.7796743337048397,1.3785701407420612,3.064143996996886,0.8055555555555556,1.0,0.0138888888888888,0.3333333333333333
3DPW,yellow,2.1783456193222706,4.2260189681380815,0.7672894604240789,1.301373781043258,3.244587576216755,0.8194444444444444,1.0,0.0555555555555555,0.25
3DPX,yellow,2.0871652448578573,4.109755331233835,0.7891196414769812,1.4180330359391329,3.0227757402469373,0.7638888888888888,1.0,0.0694444444444444,0.3055555555555556
3DPZ,yellow,2.2301021318435117,4.310232062038596,0.806987786923495,1.4371131997156563,3.1582735104266484,0.7638888888888888,1.0,0.0416666666666666,0.25
3DQ1,yellow,2.1773930102521186,4.1962184973775205,0.8253452638779656,1.4344940302316564,3.015040206181868,0.7777777777777778,1.0,0.0416666666666666,0.2777777777777778
3DQ2,yellow,2.2271030030602565,4.248816381563363,0.8466301048523361,1.4145106832519225,3.00634310112317,0.7638888888888888,1.0,0.0555555555555555,0.2777777777777778
3DQ3,yellow,2.1860191496317274,4.195894225583494,0.7939490363465324,1.3397290475630197,3.1466850959041768,0.75,1.0,0.0416666666666666,0.3055555555555556
3DQ4,yellow,2.290027173200396,4.4178042808561075,0.7988956451980196,1.3726233664529268,3.2759897089942376,0.7361111111111112,1.0,0.0555555555555555,0.3055555555555556
3DQ5,yellow,2.2554113665635236,4.394148348251393,0.7892522571443841,1.333824747107575,3.2658924533006046,0.7361111111111112,1.0,0.0416666666666666,0.25
3DQ6,yellow,2.2157917076690117,4.254707561771218,0.7977856483351925,1.3800879946947187,3.1742027266065675,0.7638888888888888,1.0,0.0694444444444444,0.2777777777777778
3DQ7,yellow,2.1439334338475473,4.154187852979787,0.8010403219832044,1.4022007284299594,3.0587843975403333,0.7777777777777778,1.0,0.0555555555555555,0.2777777777777778
3DQ8,yellow,2.272096791456516,4.428646189042853,0.7777445533889985,1.2752738591689374,3.3387338247036413,0.7638888888888888,1.0,0.0555555555555555,0.2222222222222222
3DQ9,yellow,2.245478009625106,4.263648266450617,0.8327142303160787,1.3895251620712301,3.0818022425947977,0.7638888888888888,1.0,0.0555555555555555,0.2222222222222222
3DQA,yellow,2.2608069708142238,4.396962822420235,0.8182066990611815,1.4642369593288644,3.157856563849832,0.7361111111111112,1.0,0.0555555555555555,0.2777777777777778
3DQC,yellow,2.2235221406396772,4.385892654068064,0.7695884042490306,1.240564668744428,3.301983432573608,0.75,1.0,0.0694444444444444,0.2777777777777778
3DQD,yellow,2.255212652786665,4.382545048440379,0.7816783954580021,1.3296730170503055,3.297245905573353,0.75,1.0,0.0555555555555555,0.25
3DQE,yellow,2.1603289213002097,4.109159705336023,0.8728162065817777,1.5341049743656667,2.828713903351983,0.75,1.0,0.0555555555555555,0.1944444444444444
3DQF,yellow,2.155678380974062,4.231941918958791,0.7963388649646825,1.3550576921589772,3.0936986046865735,0.7638888888888888,1.0,0.0555555555555555,0.2777777777777778
3DQH,yellow,2.176742701226134,4.1773133984289,0.8178085327595956,1.440255744188606,3.041917324907307,0.7638888888888888,1.0,0.0555555555555555,0.2777777777777778
3DQI,yellow,2.3003784051935945,4.46107402282798,0.7640859458181399,1.2808008300967126,3.4407175083358377,0.7638888888888888,1.0,0.0555555555555555,0.2777777777777778
3DQJ,yellow,2.2888654026466146,4.497357298032517,0.7732560049552429,1.2916587328123765,3.382897976466,0.7222222222222222,1.0,0.0555555555555555,0.25
3DQK,yellow,2.2094699691380173,4.264045475373673,0.821976483601183,1.3704353118161843,3.0719960808305786,0.7638888888888888,1.0,0.0694444444444444,0.25
3DQL,yellow,2.272833096071099,4.393287968259187,0.7996473830061898,1.347324514448123,3.248336196139172,0.75,1.0,0.0555555555555555,0.25
3DQM,yellow,2.2458486207475774,4.333855418023694,0.8522060240587915,1.4923320096521902,3.0118117750129425,0.7361111111111112,1.0,0.0555555555555555,0.25
3DQN,yellow,2.222873334660506,4.341324956935986,0.7842962795930709,1.344219168184287,3.2391160512727737,0.7222222222222222,1.0,0.0555555555555555,0.2777777777777778
3DQO,yellow,2.156040675002422,4.230119394102363,0.7552178156152959,1.3406270055415095,3.262696449645497,0.7638888888888888,1.0,0.0694444444444444,0.2777777777777778
3DQU,yellow,2.391456599765019,4.614478474861788,0.7718173430750604,1.2821584682316616,3.5411140749768166,0.0,0.0,0.0,0.0
3E5T,red,1.8583561442863146,3.6167370273700152,0.8055270834567925,1.4476134669237168,2.636578753325051,1.0,1.0,0.0138888888888888,0.0
3E5V,red,2.2675055407504283,4.402347554585663,0.7703251558117151,1.375456148167745,3.3640792906264383,0.7361111111111112,1.0,0.0138888888888888,0.1666666666666666
3E5W,red,2.142054279814473,4.145712830659683,0.7733876995400802,1.3564740317851816,3.165374928421414,0.7638888888888888,1.0,0.0277777777777777,0.3055555555555556
3ED8,green,2.2475739565939374,4.416872821170118,0.7518455955281392,1.319931400195031,3.416467377971006,0.75,1.0,0.0416666666666666,0.3055555555555556
3EVP,green,2.2791751262912454,4.349895270991969,0.8094461527850922,1.4271632028910188,3.217967697964767,0.75,1.0,0.0416666666666666,0.3055555555555556
3EVR,green,2.3991855031953326,4.5973306138479355,0.7841999231239373,1.3906867312197377,3.4964633488401304,0.7361111111111112,1.0,0.0416666666666666,0.3333333333333333
3G9A,green,2.539261466258414,4.901634847037791,0.9113348106647786,1.5944269889065044,3.1843544988459724,0.7222222222222222,1.0,0.0555555555555555,0.3333333333333333
3GB3,unknown,2.2679718118221994,4.443109489765747,0.7060277282665585,1.2523334680942744,3.671198284667182,0.7777777777777778,1.0,0.0555555555555555,0.25
3GEX,cyan,2.057855987543856,3.5763788413133404,1.5909251291847042,3.451799647459533,1.4372182643178595,0.7361111111111112,0.7361111111111112,0.0694444444444444,0.1111111111111111
3GJ1,green,2.0719612521554884,3.985636084860384,0.8191961841171826,1.4795893044567991,2.8905844078131144,0.7916666666666666,1.0,0.0555555555555555,0.2777777777777778
3GJ2,green,2.067492330677612,3.9949086783284002,0.814303313541758,1.4630696186354268,2.9016809076217793,0.7916666666666666,1.0,0.0416666666666666,0.2777777777777778
3GL4,unknown,2.45564863491047,4.861725741730011,0.7810113750206025,1.3854181646369816,3.5933607019242078,0.0,1.0,0.0,0.2222222222222222
3H1O,unknown,2.288173289580237,4.321355277772949,0.6967770453959036,1.2046506457134014,3.753073103327973,0.8333333333333334,0.4166666666666667,0.0,0.0
3H1R,red,2.1489888507503374,4.035079916105417,0.7513337085315522,1.3209378490575412,3.268836776670784,0.8472222222222222,0.5277777777777778,0.0,0.0833333333333333
3I19,cyan,2.0047865536424667,3.5485989203920285,1.5768747387238247,3.4285299832152742,1.412630033607527,0.7777777777777778,0.75,0.0694444444444444,0.1111111111111111
3IP2,red,2.2928378892035015,4.421492939329385,0.833542906596234,1.5265022568205078,3.1436727951894436,0.7222222222222222,1.0,0.0138888888888888,0.0
3IR8,red,2.0140194401930454,3.935832280738442,0.7651464756711863,1.3134603359117496,3.008229896189071,0.7916666666666666,1.0,0.0277777777777777,0.3333333333333333
3K1K,green,2.526244694349856,4.85515471993704,0.8952077862237257,1.5469238237901686,3.2251024152968597,0.75,1.0,0.0277777777777777,0.2222222222222222
3KCS,red,2.708040713836933,5.0715461595936,0.7469090696119061,1.346226756542218,4.143615064902891,1.0,1.0,0.1388888888888889,0.3888888888888889
3KCT,red,2.3558544619663158,4.4544826606483765,0.7067462392421697,1.219276936710852,3.8095782473170137,0.75,0.0,0.0416666666666666,0.0
3LA1,cyan,1.7282931329011118,3.3912210613049596,1.5566443376770749,3.3988372702593623,1.2336316374548928,0.8055555555555556,0.8055555555555556,0.0555555555555555,0.0833333333333333
3LF3,green,2.1367295428471413,4.197005903427766,0.7492584252027508,1.2951368305112,3.259191406137247,0.75,1.0,0.0555555555555555,0.3611111111111111
3LF4,green,2.6474271489546966,4.92033519768253,0.685295837657853,1.2063406183324072,4.415072821276058,0.8194444444444444,0.5277777777777778,0.0416666666666666,0.1666666666666666
3LS3,unknown,2.3460391075237075,4.5185347212559,0.6967787000761693,1.2249180625903855,3.8479757649919097,0.0,0.5833333333333334,0.0,0.0
3LSA,unknown,1.9524914320889941,3.758395876073334,0.7699293133869987,1.3911630263656745,2.8982125251395314,0.9166666666666666,1.0,0.0,0.2222222222222222
3LVA,green,2.135789739914149,4.127755654216223,0.7733203909519881,1.364325849998261,3.1563923419852364,0.7916666666666666,1.0,0.0555555555555555,0.3333333333333333
3LVC,green,2.4669947930458793,4.658658174783438,0.7690688896088436,1.3318095386247506,3.6660208971108554,0.75,1.0,0.0277777777777777,0.3611111111111111
3LVD,green,2.2059154865948662,4.231052316410594,0.7968960979104173,1.4166632233018872,3.1635821495483536,0.7638888888888888,1.0,0.0416666666666666,0.3611111111111111
3MGF,green,2.0373808804404376,3.8828009338951004,0.8476937751022225,1.4403678723826638,2.7467882392449394,1.0,1.0,0.0,0.0
3NED,unknown,1.979553714994684,3.8696143797525906,0.7780281936536079,1.4183244367301842,2.9077957859433368,0.8055555555555556,1.0,0.0,0.0
3NEZ,red,2.3155605399300647,4.513250696063512,0.8051976701575632,1.4266373444879288,3.2865903626613466,0.7361111111111112,1.0,0.0,0.0
3NF0,red,2.329263496356383,4.583195722031237,0.7360766509175484,1.2743046221110084,3.6164921426171968,0.0,0.0,0.0,0.0
3OGO,green,2.3590382765127558,4.592580728687983,0.7595834317627744,1.324261543904722,3.5493714473593325,0.7638888888888888,1.0,0.0138888888888888,0.4444444444444444
3P28,green,2.0962082925507923,3.963938362423994,0.8679641213010091,1.4654880917145032,2.7600986737414157,0.8055555555555556,1.0,0.0,0.0555555555555555
3PIB,red,1.8398501511738794,3.557801183708349,0.7996369104727157,1.4458537275817143,2.629550811771348,1.0,1.0,0.0138888888888888,0.0
3PJ5,red,1.9688810576743825,3.654110852226246,0.8131580647949425,1.3942045761970452,2.767173908269266,1.0,1.0,0.0,0.0277777777777777
3PJ7,red,2.041040680505253,3.887167090516764,0.721185306245201,1.2214021487769677,3.234422415955807,0.7638888888888888,1.0,0.0,0.0
3PJB,red,2.246929899028329,4.442792723914348,0.7951290215245442,1.4199045331668771,3.22956377529799,0.0,1.0,0.0,0.3888888888888889
3RWA,red,2.6630680349501374,5.185027738927188,0.7385880516759654,1.2629401763442596,4.1207088562442005,0.0,0.6388888888888888,0.0,0.0
3RWT,red,2.446461108259916,4.797318037096102,0.747754943184589,1.3173061592123692,3.7391334925710322,0.7361111111111112,1.0,0.0416666666666666,0.2222222222222222
3SRY,yellow,2.1337329235386364,4.128266715582959,0.7476560699091286,1.3239161853983636,3.261595820270636,0.8055555555555556,1.0,0.0416666666666666,0.2777777777777778
3SS0,yellow,2.1881757411085827,4.206677350773932,0.7770977010542416,1.3901106151082605,3.2180924897345844,0.7777777777777778,1.0,0.0694444444444444,0.2777777777777778
3SSH,yellow,2.0966186137730354,4.0689077202869095,0.7742872374383223,1.3965646637565434,3.0946339326542565,0.8055555555555556,1.0,0.0416666666666666,0.2777777777777778
3SSK,yellow,2.263281374986063,4.405791123765751,0.7425012679249018,1.2932265053852874,3.4836402272109965,0.75,1.0,0.0555555555555555,0.3055555555555556
3SSL,yellow,2.2050910427816772,4.264972804534824,0.7594545095474123,1.3453143857232923,3.318308097736059,0.7916666666666666,1.0,0.0694444444444444,0.2777777777777778
3SSP,yellow,2.2814111102002927,4.4124775167381065,0.7750126332357554,1.3894287331091302,3.364238041127404,0.6805555555555556,0.8333333333333334,0.0138888888888888,0.1388888888888889
3SST,yellow,2.241163804366596,4.318360486882193,0.7749856454219026,1.3729223811195104,3.3050032310454767,0.7777777777777778,1.0,0.0555555555555555,0.2777777777777778
3SSV,yellow,2.3779641423503017,4.635283484880005,0.7537581691431207,1.3465676662093187,3.605497647385605,0.0,0.0,0.0,0.0
3SSY,yellow,2.248243228908545,4.365754008073353,0.7612245117422318,1.3602590430099226,3.375378476919569,0.75,1.0,0.0555555555555555,0.2777777777777778
3ST0,yellow,2.2588849507861086,4.3258598686471945,0.7859004007961838,1.3760885104087572,3.284872737414369,0.7638888888888888,1.0,0.0555555555555555,0.3333333333333333
3ST2,unknown,2.194599879007708,4.297784883588813,0.751938538800456,1.3250503177093174,3.3355307887776253,0.7361111111111112,1.0,0.0694444444444444,0.2777777777777778
3ST4,unknown,2.2124109236644625,4.35339542328731,0.7460839893907483,1.316260490079702,3.3889879195904564,0.0,0.0,0.0,0.0
3SV5,yellow,2.164712086345095,4.155838665476489,0.7834543893636364,1.3847654507000215,3.1577545594175045,0.8055555555555556,1.0,0.0694444444444444,0.3055555555555556
3SVB,yellow,2.231696582117531,4.300643889857454,0.7845471611830862,1.391200834960968,3.250933157054266,0.7777777777777778,1.0,0.0694444444444444,0.3333333333333333
3SVC,yellow,2.253439814466657,4.350539345235048,0.7532643892694912,1.3285858668350765,3.418932083673109,0.7916666666666666,1.0,0.0416666666666666,0.2777777777777778
3SVD,yellow,2.290948436146718,4.4025155240378036,0.7926114665082987,1.4131118605032418,3.3032915808066527,0.0,0.0,0.0,0.0
3SVE,yellow,2.1111411855439957,4.101079226904257,0.7628313099846602,1.3866125334929542,3.1628654355146617,0.8194444444444444,1.0,0.0694444444444444,0.2777777777777778
3U0K,red,2.005924079453568,3.955613748674925,0.7565334518394218,1.3845608800059863,3.030248902621217,0.8194444444444444,1.0,0.0,0.3611111111111111
3U0L,red,2.154461606011491,3.9940577384185585,0.7883851941024417,1.2537216882355584,3.12314570829163,0.8888888888888888,1.0,0.0,0.0
3U0M,red,2.1870458520944425,4.1583614239508275,0.8209828226908193,1.4499355932375704,3.0444985019662463,0.8194444444444444,1.0,0.0,0.0
3U0N,red,2.4050113344970354,4.670528570221458,0.7543513890035064,1.2680625766949662,3.643639320281744,0.0,0.5277777777777778,0.0,0.0
3U8P,green,2.0756302530012802,4.038363345579921,0.7728166057094886,1.3702080913766963,3.0694848467899147,0.7777777777777778,1.0,0.0138888888888888,0.2222222222222222
3UFZ,green,2.1739658048861834,4.187407124726812,0.8171073557946745,1.388496916208271,3.0406437181379067,0.8055555555555556,1.0,0.0694444444444444,0.4444444444444444
3UG0,green,2.1964303313064466,4.248668673425005,0.7873889831570438,1.3662912015278756,3.188012718766978,0.8194444444444444,1.0,0.0555555555555555,0.3611111111111111
3V3D,yellow,2.108179628530346,4.11294742495246,0.7545834702612897,1.3038002783719698,3.1929511337659418,0.7916666666666666,1.0,0.0277777777777777,0.3055555555555556
3VHT,green,2.3584112368056163,4.636914553191532,0.7258270893660931,1.233440006179487,3.7134562311966515,0.75,1.0,0.0416666666666666,0.3611111111111111
3VIC,red,2.2016022411977447,3.637954243230134,0.8184050561714608,1.2242095815593799,3.138465395216121,0.8333333333333334,0.3888888888888889,0.0,0.1111111111111111
3VK1,red,1.9207003477147448,3.3937462188587877,0.8130764960568908,1.21136396565077,2.7559732487668414,0.8888888888888888,0.5277777777777778,0.0416666666666666,0.1666666666666666
3W1C,yellow,2.1938577542264683,4.235090514196419,0.7780941263688325,1.367656700773474,3.2223170948880218,0.7777777777777778,1.0,0.0138888888888888,0.0
3W1D,yellow,2.2823365089566434,4.436027095173022,0.7537338518403561,1.3245965120110506,3.460617531368621,0.7638888888888888,1.0,0.0972222222222222,0.3611111111111111
3WCK,unknown,2.265593421916863,4.500764977498904,0.7790008074664032,1.2435495969578616,3.3238086536380296,0.75,1.0,0.0555555555555555,0.2777777777777778
3ZTF,cyan,1.7842776422398476,3.4568306474649018,1.6000232693280694,3.4943611048634913,1.2390636758879112,0.7916666666666666,0.7777777777777778,0.0277777777777777,0.0555555555555555
3ZUF,yellow,2.2306266166805395,4.314204767538715,0.726397239731933,1.2816130021217245,3.509495111602291,0.7916666666666666,1.0,0.0416666666666666,0.1944444444444444
3ZUJ,yellow,2.264521316028216,4.345359169406192,0.7458975310728111,1.3111418141041729,3.469678143930568,0.7777777777777778,1.0,0.0416666666666666,0.3055555555555556
3ZUL,yellow,2.3924637064331162,4.655317711355693,0.6921975645855484,1.2088159471405064,3.9500922508455854,0.0,0.7777777777777778,0.0,0.0
4ANJ,green,2.5632218514455323,4.963952733724776,0.7495926942329351,1.3293668660223332,3.907984194869608,0.0,0.7777777777777778,0.0,0.1666666666666666
4AR7,cyan,1.7856107822415659,3.4425346417939062,1.5762059348832709,3.447184416053773,1.2587263734769127,0.8055555555555556,0.7777777777777778,0.0555555555555555,0.0694444444444444
4AS8,cyan,1.7014325342680334,3.3444214591764676,1.576530591023207,3.4441847940080472,1.1991398101600932,0.8055555555555556,0.7777777777777778,0.0555555555555555,0.0694444444444444
4B30,unknown,2.3122856646368137,4.519439241619204,0.8201086514419991,1.4318445471792554,3.2222708338826167,0.0,0.7777777777777778,0.0,0.1666666666666666
4B5Y,cyan,1.8026638927451735,3.4197428015203983,1.609645429610881,3.502512034741586,1.244348503081309,0.7777777777777778,0.7638888888888888,0.0555555555555555,0.0694444444444444
4BDU,green,2.3524670446338876,4.627114440728417,0.7454155884381326,1.2414089795446555,3.6067581722152458,0.8194444444444444,1.0,0.0416666666666666,0.3888888888888889
4DKM,green,1.8824707381739012,3.706686137120754,0.7588543661595554,1.2792720453574051,2.835056666049745,0.8611111111111112,1.0,0.0138888888888888,0.4722222222222222
4DKN,green,1.8639603706690604,3.558735981491046,0.7113233433081515,1.2211064926488406,2.9947568059761323,0.8611111111111112,1.0,0.0555555555555555,0.2222222222222222
4EDO,red,2.167405722794543,4.164527940300584,0.7601418273165882,1.3197329378664548,3.258648613653439,0.7361111111111112,1.0,0.0138888888888888,0.0
4EDS,red,2.1131699826386288,4.140048529961121,0.7202668961566969,1.2714950068833473,3.352995148904438,0.8055555555555556,1.0,0.0,0.0
4EMQ,green,2.1341737790233304,4.095175935851267,0.7807258264745983,1.3812491259343476,3.1240874385684125,0.7916666666666666,1.0,0.0,0.1388888888888889
4EN1,cyan,1.8035252162330004,3.3998749774310406,1.61386396381748,3.5148074913154184,1.2416888609281749,0.7916666666666666,0.7638888888888888,0.0416666666666666,0.0694444444444444
4EUL,green,2.088251827270607,4.088913645171364,0.7602043953559241,1.3528354568587673,3.1393840018029784,0.8194444444444444,1.0,0.0277777777777777,0.3888888888888889
4H3L,red,2.2833803582936216,4.450217330070266,0.7306640032363146,1.2894047366796044,3.571515143454476,0.7777777777777778,1.0,0.0555555555555555,0.3888888888888889
4H3M,red,2.213259073104534,4.323542853385115,0.7439713018377571,1.3188707842731011,3.39991466665808,0.7638888888888888,1.0,0.0694444444444444,0.2777777777777778
4H3N,red,2.146235295984823,4.226864817890427,0.7570747892950838,1.3803815757243663,3.239891716051226,0.7777777777777778,1.0,0.0138888888888888,0.1944444444444444
4H47,cyan,2.76254740023304,5.2633161898634135,1.465840453933032,3.1455561742541986,2.0940185564767315,0.7222222222222222,0.8194444444444444,0.0416666666666666,0.0416666666666666
4H48,cyan,2.797198227015699,5.296814610107782,1.4073883111998544,3.028958368084952,2.2083443533560057,0.7638888888888888,0.8194444444444444,0.0277777777777777,0.0694444444444444
4HE4,yellow,2.158580679749724,4.2205366045801815,0.7434511643670475,1.3126430028759133,3.318239941672142,0.7916666666666666,1.0,0.0277777777777777,0.3055555555555556
4HQC,green,2.3396651673142337,4.509111722080013,0.7201244004814092,1.2669043518772516,3.7131126879905705,0.7777777777777778,1.0,0.0,0.0
4HVF,green,1.9548237547724345,3.803144008469509,0.7888211489934538,1.4675584029977873,2.8321810261035947,0.7916666666666666,1.0,0.0416666666666666,0.25
4IK1,green,2.251716961440219,4.275580820425024,0.7777119578093737,1.3419829382139883,3.3089253511327703,0.8055555555555556,1.0,0.0555555555555555,0.3888888888888889
4IK3,green,2.21503553970169,4.296537804333991,0.7442098566226287,1.3157380215203087,3.401552889555655,0.7916666666666666,1.0,0.0694444444444444,0.4444444444444444
4IK4,green,2.298121997033035,4.409496571089311,0.7514708887577607,1.3154917926640421,3.4950457546106795,0.7916666666666666,1.0,0.0555555555555555,0.3611111111111111
4IK5,green,2.3242177192382916,4.59315271137349,0.7850067545692633,1.2472505763620556,3.383727345689038,0.75,1.0,0.0555555555555555,0.4166666666666667
4IK8,green,2.1725937801510873,4.238186317450582,0.7328643291688216,1.30100769139526,3.388027253269,0.8194444444444444,1.0,0.0833333333333333,0.4166666666666667
4IK9,green,2.1726572839391167,4.253536374267313,0.7865511002854151,1.3860023130873542,3.1568665977701915,0.8055555555555556,1.0,0.0555555555555555,0.3611111111111111
4J88,green,2.951009135378226,6.56749896188718,0.838272705426252,1.4035513259648802,3.911494455305994,0.7638888888888888,1.0,0.0416666666666666,0.25
4J89,green,2.096901650798533,4.074092242332863,0.8401286499803505,1.4309503828127845,2.85249054360911,0.75,1.0,0.0416666666666666,0.4722222222222222
4J8A,green,2.1220100206916603,4.096070906345257,0.7997060224812991,1.4212654771275495,3.0325572662779456,0.8055555555555556,1.0,0.0,0.0
4JC2,green,2.0610931386889373,3.945789635807794,0.8042358868418981,1.4590102491218135,2.928910602204408,0.8888888888888888,1.0,0.0138888888888888,0.1666666666666666
4JEO,red,2.1114286654219727,3.9929643289382715,0.8238374049264496,1.4476119845843276,2.9290504624832607,0.8333333333333334,1.0,0.0,0.0
4JF9,red,2.267482812989437,4.4073362166694885,0.8115692995120324,1.28827779882303,3.193083980245318,0.0,0.7222222222222222,0.0,0.0
4JGE,red,2.165112387376433,4.189272049043126,0.8683333226538247,1.5231632074534447,2.8496132676784343,0.8055555555555556,0.8333333333333334,0.0,0.0
4JRB,green,2.3577134368768307,4.574999573438249,0.7338519880484304,1.2889890702367695,3.6717617258360873,0.0,0.0,0.0,0.0
4KA9,green,2.0901611697936797,4.025414067173312,0.77084234907207,1.3124925441637985,3.0988899682235944,0.8055555555555556,1.0,0.0416666666666666,0.1111111111111111
4KAG,green,2.1371512094326435,4.164783594899537,0.7644964540264537,1.3486364695439548,3.194859194181903,0.7777777777777778,1.0,0.0416666666666666,0.2777777777777778
4KEX,green,2.123202067520912,4.194450850614706,0.7410231167007045,1.2994217298824733,3.2745491927418313,0.7777777777777778,1.0,0.0,0.0277777777777777
4KF4,unknown,2.45193330305849,4.764944600188678,0.7478381670661174,1.3239065350195085,3.747080067072794,0.7361111111111112,1.0,0.0833333333333333,0.5277777777777778
4KF5,green,2.5844995274588993,4.985550320425663,0.7345025112092743,1.2931405107772354,4.021380050565601,0.75,0.9722222222222222,0.0555555555555555,0.6388888888888888
4KPI,red,1.5548488091403192,3.0286747276355315,0.7726863139226212,1.3941550469024462,2.2997302211397606,1.0,1.0,0.0555555555555555,0.3055555555555556
4KW4,green,2.318027971995078,4.503547685860849,0.757172777996937,1.3326072734972314,3.498771881558516,0.75,1.0,0.0,0.3888888888888889
4KW8,green,2.2401646933825443,4.256074104464675,0.7815382819849067,1.3819575468507974,3.2758321377506947,0.7777777777777778,1.0,0.0555555555555555,0.4722222222222222
4KW9,green,2.24782583126503,4.348399999488929,0.7378828852392109,1.29002870932523,3.4815061557190345,0.7916666666666666,1.0,0.0555555555555555,0.3611111111111111
4L12,green,2.1131194878766992,4.044544256318063,0.7992326175997446,1.4210538763135594,3.0216405677776548,0.8055555555555556,1.0,0.0555555555555555,0.3055555555555556
4L13,green,2.0951346924504284,4.0359937738850515,0.7910763372900215,1.398445854610984,3.026812376562004,0.8055555555555556,1.0,0.0555555555555555,0.3333333333333333
4L1I,green,2.0320103666392924,3.9201320887301705,0.781702564946519,1.360896984314143,2.9708199333238197,0.8333333333333334,1.0,0.0555555555555555,0.3333333333333333
4LQT,green,2.1654852342436066,4.169914704119196,0.8062428474446153,1.4236258947159175,3.0695965558652447,0.7916666666666666,1.0,0.0555555555555555,0.2222222222222222
4LQU,green,2.2880267257134514,4.417714521318409,0.8068494231120049,1.4105622551482775,3.2408620637591583,0.75,1.0,0.0416666666666666,0.1388888888888889
4LW5,green,2.155628310322056,4.280900948890264,0.8898893102658871,1.4950853352439104,2.76840634377387,0.8194444444444444,1.0,0.0277777777777777,0.3333333333333333
4N3D,green,2.082165696899664,4.0560269135474645,0.7336346276495899,1.279786996103443,3.2436009010884534,0.8055555555555556,1.0,0.0138888888888888,0.4166666666666667
4NDJ,yellow,2.1712299479288175,4.206759199379407,0.7677642366043681,1.3568457267488052,3.23198911393742,0.7777777777777778,1.0,0.0416666666666666,0.2777777777777778
4NDK,yellow,2.1741261232227957,4.215380301135685,0.7679709544172042,1.3482324294453376,3.235429094168119,0.7777777777777778,1.0,0.0555555555555555,0.25
4NWS,red,2.427213203238997,4.617608548349302,0.7083768814961354,1.2196125909880755,3.915935173801951,0.8194444444444444,1.0,0.0416666666666666,0.1944444444444444
4OGS,green,2.1008094870267797,4.043759744128419,0.7962584876872161,1.3867689864409714,3.0152584432779435,0.8194444444444444,1.0,0.0138888888888888,0.3333333333333333
4OHS,red,2.6198462752121197,4.905696297464594,0.7304598065646567,1.2835364385922636,4.098938780622459,1.0,0.3888888888888889,0.0,0.0
4OJ0,red,2.37606106664823,4.732751960516869,0.7844840734140941,1.3873562785819495,3.4615085938784906,0.0,1.0,0.0,0.0
4OQW,red,2.561902744053898,5.02173275954511,0.7446910791180674,1.3143596418792014,3.931682455246799,0.7083333333333334,0.9166666666666666,0.0555555555555555,0.2222222222222222
4ORN,blue,2.160347924883652,4.196199782918894,0.8015545920443234,1.3788191678136426,3.0802257032960294,0.7638888888888888,1.0,0.0694444444444444,0.4166666666666667
4P1Q,green,2.252305405566064,4.312322799018974,0.8131296831969406,1.4603902980256889,3.165624590811415,0.7777777777777778,1.0,0.0,0.0
4P7H,green,2.477240176891289,4.765687113333793,0.6990105244105154,1.2279582007078427,4.050198862342497,0.75,0.8055555555555556,0.0138888888888888,0.4444444444444444
4PA0,unknown,2.546702849086059,4.8287461901037005,0.7458509267977117,1.3124951379608603,3.9022778376221336,0.7222222222222222,0.6944444444444444,0.0277777777777777,0.25
4PFE,green,2.4630633341950596,4.774522332394652,0.7544553099207009,1.3427501137796225,3.73107523769728,0.7361111111111112,1.0,0.0277777777777777,0.4444444444444444
4Q7R,orange,2.1358396613491246,4.120912967624913,0.8049574375457414,1.4233007696352469,3.032408297776268,0.7777777777777778,1.0,0.0416666666666666,0.1944444444444444
4Q7T,orange,2.2767138256381694,4.429412913265212,0.7964201131091001,1.3985735653031166,3.267067989675138,0.7361111111111112,1.0,0.0833333333333333,0.2222222222222222
